id,restaurant_id,customer_id,rating,comment
4396,4349,8,7,Vegetarian heaven! Flavorful plant-based options. Refreshing!
4397,1364,7,4,"Perfect for family dinner! Diverse menu, accommodating staff."
4398,589,6,9,Fantastic for special occasions. Staff went above and beyond.
4399,2399,4,1,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
4400,31,9,6,Quick and tasty! Fast-casual with fresh ingredients.
4401,2070,1,2,"Loved it! Great atmosphere, service, and food."
4402,962,4,7,Quick and tasty! Fast-casual with fresh ingredients.
4403,1899,2,4,"Perfect for family dinner! Diverse menu, accommodating staff."
4404,3819,9,6,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
4405,9092,6,1,Must-try brunch! Creative twists on classics. Refreshing mimosas.
4406,2175,4,4,"Decent selection, friendly staff. Average food. Good for a quick bite."
4407,6826,7,5,"Disappointing. Slow service, overpriced, and lacking ambiance."
4408,5051,6,3,Must-try brunch! Creative twists on classics. Refreshing mimosas.
4409,5860,2,3,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
4410,7106,10,1,"Loved it! Great atmosphere, service, and food."
4411,3258,2,5,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
4412,8674,8,9,"Disappointing. Slow service, overpriced, and lacking ambiance."
4413,3824,2,3,"Perfect for family dinner! Diverse menu, accommodating staff."
4414,2329,9,6,"Loved it! Great atmosphere, service, and food."
4415,2420,5,9,Vegetarian heaven! Flavorful plant-based options. Refreshing!
4416,4927,10,6,"Disappointing. Slow service, overpriced, and lacking ambiance."
4417,6836,10,1,Must-try brunch! Creative twists on classics. Refreshing mimosas.
4418,2946,7,3,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
4419,7559,3,7,"Loved it! Great atmosphere, service, and food."
4420,2294,4,8,"Disappointing. Slow service, overpriced, and lacking ambiance."
4421,2897,10,1,Quick and tasty! Fast-casual with fresh ingredients.
4422,6631,7,4,Vegetarian heaven! Flavorful plant-based options. Refreshing!
4423,2809,1,3,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
4424,1013,1,1,"Decent selection, friendly staff. Average food. Good for a quick bite."
4425,3973,1,1,"Decent selection, friendly staff. Average food. Good for a quick bite."
4426,7765,7,4,Fantastic for special occasions. Staff went above and beyond.
4427,4857,2,8,Vegetarian heaven! Flavorful plant-based options. Refreshing!
4428,3977,9,9,Quick and tasty! Fast-casual with fresh ingredients.
4429,2016,2,2,"Ideal for a romantic dinner. Dim lighting, attentive service."
4430,5759,5,5,"Loved it! Great atmosphere, service, and food."
4431,707,10,5,Fantastic for special occasions. Staff went above and beyond.
4432,1179,10,2,"Ideal for a romantic dinner. Dim lighting, attentive service."
4433,6309,1,5,Must-try brunch! Creative twists on classics. Refreshing mimosas.
4434,5513,6,2,"Loved it! Great atmosphere, service, and food."
4435,8533,10,3,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
4436,5076,8,5,Quick and tasty! Fast-casual with fresh ingredients.
4437,6500,6,5,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
4438,927,9,5,Quick and tasty! Fast-casual with fresh ingredients.
4439,9239,5,7,Fantastic for special occasions. Staff went above and beyond.
4440,5691,10,8,"Loved it! Great atmosphere, service, and food."
4441,9347,9,8,"Disappointing. Slow service, overpriced, and lacking ambiance."
4442,8882,5,5,Fantastic for special occasions. Staff went above and beyond.
4443,984,1,2,"Ideal for a romantic dinner. Dim lighting, attentive service."
4444,923,5,4,Quick and tasty! Fast-casual with fresh ingredients.
4445,5699,1,7,Vegetarian heaven! Flavorful plant-based options. Refreshing!
4446,9571,9,10,Fantastic for special occasions. Staff went above and beyond.
4447,2692,2,1,"Decent selection, friendly staff. Average food. Good for a quick bite."
4448,1384,5,10,"Ideal for a romantic dinner. Dim lighting, attentive service."
4449,9663,9,3,"Ideal for a romantic dinner. Dim lighting, attentive service."
4450,619,1,4,"Disappointing. Slow service, overpriced, and lacking ambiance."
4451,1107,3,1,Must-try brunch! Creative twists on classics. Refreshing mimosas.
4452,1343,3,3,Fantastic for special occasions. Staff went above and beyond.
4453,3929,8,8,Fantastic for special occasions. Staff went above and beyond.
4454,5655,9,7,Quick and tasty! Fast-casual with fresh ingredients.
4455,9959,6,7,"Disappointing. Slow service, overpriced, and lacking ambiance."
4456,9415,10,7,Vegetarian heaven! Flavorful plant-based options. Refreshing!
4457,914,1,5,"Perfect for family dinner! Diverse menu, accommodating staff."
4458,2085,2,3,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
4459,5248,3,5,"Decent selection, friendly staff. Average food. Good for a quick bite."
4460,9231,8,8,"Ideal for a romantic dinner. Dim lighting, attentive service."
4461,5158,7,6,"Disappointing. Slow service, overpriced, and lacking ambiance."
4462,3138,9,6,"Decent selection, friendly staff. Average food. Good for a quick bite."
4463,9764,8,8,Vegetarian heaven! Flavorful plant-based options. Refreshing!
4464,6860,1,10,"Loved it! Great atmosphere, service, and food."
4465,8921,4,6,"Perfect for family dinner! Diverse menu, accommodating staff."
4466,9873,4,2,"Disappointing. Slow service, overpriced, and lacking ambiance."
4467,3184,10,9,"Disappointing. Slow service, overpriced, and lacking ambiance."
4468,8987,9,1,"Perfect for family dinner! Diverse menu, accommodating staff."
4469,1780,9,9,"Ideal for a romantic dinner. Dim lighting, attentive service."
4470,309,9,7,Quick and tasty! Fast-casual with fresh ingredients.
4471,5481,6,1,Quick and tasty! Fast-casual with fresh ingredients.
4472,5602,8,6,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
4473,3563,10,9,"Loved it! Great atmosphere, service, and food."
4474,4319,4,8,Fantastic for special occasions. Staff went above and beyond.
4475,8249,9,1,Vegetarian heaven! Flavorful plant-based options. Refreshing!
4476,1173,8,8,Quick and tasty! Fast-casual with fresh ingredients.
4477,7338,3,1,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
4478,9531,3,10,"Loved it! Great atmosphere, service, and food."
4479,8579,6,5,Fantastic for special occasions. Staff went above and beyond.
4480,7999,5,8,"Perfect for family dinner! Diverse menu, accommodating staff."
4481,6807,3,1,Must-try brunch! Creative twists on classics. Refreshing mimosas.
4482,1340,9,5,Must-try brunch! Creative twists on classics. Refreshing mimosas.
4483,3065,9,7,Quick and tasty! Fast-casual with fresh ingredients.
4484,1571,10,3,"Disappointing. Slow service, overpriced, and lacking ambiance."
4485,4077,7,3,Must-try brunch! Creative twists on classics. Refreshing mimosas.
4486,1219,6,5,Fantastic for special occasions. Staff went above and beyond.
4487,8910,10,9,Vegetarian heaven! Flavorful plant-based options. Refreshing!
4488,9308,10,4,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
4489,8443,7,10,Must-try brunch! Creative twists on classics. Refreshing mimosas.
4490,6550,5,9,"Loved it! Great atmosphere, service, and food."
4491,1816,9,6,Quick and tasty! Fast-casual with fresh ingredients.
4492,8584,5,8,"Disappointing. Slow service, overpriced, and lacking ambiance."
4493,7630,5,8,"Ideal for a romantic dinner. Dim lighting, attentive service."
4494,1961,8,10,Vegetarian heaven! Flavorful plant-based options. Refreshing!
4495,9706,4,5,"Ideal for a romantic dinner. Dim lighting, attentive service."
4496,3109,7,4,"Loved it! Great atmosphere, service, and food."
4497,2666,3,5,Must-try brunch! Creative twists on classics. Refreshing mimosas.
4498,468,5,3,"Decent selection, friendly staff. Average food. Good for a quick bite."
4499,2944,1,4,"Decent selection, friendly staff. Average food. Good for a quick bite."
4500,2128,3,3,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
4501,9733,7,5,Quick and tasty! Fast-casual with fresh ingredients.
4502,7411,8,9,"Disappointing. Slow service, overpriced, and lacking ambiance."
4503,8456,1,3,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
4504,2703,7,4,Vegetarian heaven! Flavorful plant-based options. Refreshing!
4505,877,1,10,"Ideal for a romantic dinner. Dim lighting, attentive service."
4506,3267,3,9,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
4507,2734,8,2,"Disappointing. Slow service, overpriced, and lacking ambiance."
4508,8913,4,10,Fantastic for special occasions. Staff went above and beyond.
4509,2920,9,5,"Loved it! Great atmosphere, service, and food."
4510,473,6,1,Quick and tasty! Fast-casual with fresh ingredients.
4511,6725,1,4,Fantastic for special occasions. Staff went above and beyond.
4512,2587,6,7,"Ideal for a romantic dinner. Dim lighting, attentive service."
4513,9212,5,7,"Loved it! Great atmosphere, service, and food."
4514,1395,10,9,Fantastic for special occasions. Staff went above and beyond.
4515,7085,5,2,"Ideal for a romantic dinner. Dim lighting, attentive service."
4516,4092,6,7,Fantastic for special occasions. Staff went above and beyond.
4517,6418,4,5,"Ideal for a romantic dinner. Dim lighting, attentive service."
4518,6312,5,1,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
4519,9370,3,3,Fantastic for special occasions. Staff went above and beyond.
4520,7184,8,3,"Decent selection, friendly staff. Average food. Good for a quick bite."
4521,6688,6,6,Fantastic for special occasions. Staff went above and beyond.
4522,6261,9,10,Must-try brunch! Creative twists on classics. Refreshing mimosas.
4523,9684,4,3,"Decent selection, friendly staff. Average food. Good for a quick bite."
4524,1684,10,4,Vegetarian heaven! Flavorful plant-based options. Refreshing!
4525,199,4,10,Fantastic for special occasions. Staff went above and beyond.
4526,7365,5,7,"Perfect for family dinner! Diverse menu, accommodating staff."
4527,5638,9,6,"Disappointing. Slow service, overpriced, and lacking ambiance."
4528,2437,4,7,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
4529,430,6,3,Fantastic for special occasions. Staff went above and beyond.
4530,7137,10,7,Vegetarian heaven! Flavorful plant-based options. Refreshing!
4531,8,2,4,"Perfect for family dinner! Diverse menu, accommodating staff."
4532,7968,8,7,Vegetarian heaven! Flavorful plant-based options. Refreshing!
4533,1947,9,8,"Loved it! Great atmosphere, service, and food."
4534,127,5,9,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
4535,5987,7,9,Fantastic for special occasions. Staff went above and beyond.
4536,4571,1,7,Vegetarian heaven! Flavorful plant-based options. Refreshing!
4537,9894,4,5,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
4538,3052,3,2,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
4539,4026,1,9,"Disappointing. Slow service, overpriced, and lacking ambiance."
4540,7298,3,2,Vegetarian heaven! Flavorful plant-based options. Refreshing!
4541,2636,4,8,Fantastic for special occasions. Staff went above and beyond.
4542,4256,7,2,Vegetarian heaven! Flavorful plant-based options. Refreshing!
4543,1270,2,10,"Disappointing. Slow service, overpriced, and lacking ambiance."
4544,2703,8,8,Must-try brunch! Creative twists on classics. Refreshing mimosas.
4545,6030,9,6,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
4546,422,8,4,"Disappointing. Slow service, overpriced, and lacking ambiance."
4547,7532,6,5,"Loved it! Great atmosphere, service, and food."
4548,5554,10,2,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
4549,9908,1,5,"Disappointing. Slow service, overpriced, and lacking ambiance."
4550,1686,9,3,"Perfect for family dinner! Diverse menu, accommodating staff."
4551,5485,8,10,Must-try brunch! Creative twists on classics. Refreshing mimosas.
4552,9043,3,3,Quick and tasty! Fast-casual with fresh ingredients.
4553,7459,6,4,Must-try brunch! Creative twists on classics. Refreshing mimosas.
4554,6268,10,6,"Perfect for family dinner! Diverse menu, accommodating staff."
4555,9734,9,3,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
4556,9595,6,1,"Decent selection, friendly staff. Average food. Good for a quick bite."
4557,2539,4,8,"Decent selection, friendly staff. Average food. Good for a quick bite."
4558,6194,9,10,Quick and tasty! Fast-casual with fresh ingredients.
4559,4643,8,6,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
4560,6846,3,10,"Decent selection, friendly staff. Average food. Good for a quick bite."
4561,1526,5,8,"Disappointing. Slow service, overpriced, and lacking ambiance."
4562,9771,9,7,Must-try brunch! Creative twists on classics. Refreshing mimosas.
4563,4043,2,9,"Disappointing. Slow service, overpriced, and lacking ambiance."
4564,4814,1,2,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
4565,7631,1,5,Vegetarian heaven! Flavorful plant-based options. Refreshing!
4566,1286,2,6,"Loved it! Great atmosphere, service, and food."
4567,1295,5,1,Quick and tasty! Fast-casual with fresh ingredients.
4568,3336,1,1,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
4569,3968,9,2,Must-try brunch! Creative twists on classics. Refreshing mimosas.
4570,2371,9,8,Vegetarian heaven! Flavorful plant-based options. Refreshing!
4571,2024,1,8,Fantastic for special occasions. Staff went above and beyond.
4572,3698,1,4,Vegetarian heaven! Flavorful plant-based options. Refreshing!
4573,6796,1,6,Must-try brunch! Creative twists on classics. Refreshing mimosas.
4574,8097,5,1,"Ideal for a romantic dinner. Dim lighting, attentive service."
4575,4235,9,7,Vegetarian heaven! Flavorful plant-based options. Refreshing!
4576,772,1,2,"Perfect for family dinner! Diverse menu, accommodating staff."
4577,6522,2,4,Fantastic for special occasions. Staff went above and beyond.
4578,8299,4,1,Quick and tasty! Fast-casual with fresh ingredients.
4579,7494,3,2,"Disappointing. Slow service, overpriced, and lacking ambiance."
4580,1802,5,2,Vegetarian heaven! Flavorful plant-based options. Refreshing!
4581,2827,3,9,"Perfect for family dinner! Diverse menu, accommodating staff."
4582,4834,3,9,Vegetarian heaven! Flavorful plant-based options. Refreshing!
4583,7559,6,3,"Decent selection, friendly staff. Average food. Good for a quick bite."
4584,8847,6,10,"Perfect for family dinner! Diverse menu, accommodating staff."
4585,2226,6,10,"Loved it! Great atmosphere, service, and food."
4586,8912,5,5,Must-try brunch! Creative twists on classics. Refreshing mimosas.
4587,1830,6,3,"Decent selection, friendly staff. Average food. Good for a quick bite."
4588,9937,4,3,Quick and tasty! Fast-casual with fresh ingredients.
4589,4952,7,7,"Decent selection, friendly staff. Average food. Good for a quick bite."
4590,2543,9,6,Must-try brunch! Creative twists on classics. Refreshing mimosas.
4591,996,6,9,"Ideal for a romantic dinner. Dim lighting, attentive service."
4592,6261,8,6,Fantastic for special occasions. Staff went above and beyond.
4593,3328,6,3,"Ideal for a romantic dinner. Dim lighting, attentive service."
4594,7948,1,5,"Decent selection, friendly staff. Average food. Good for a quick bite."
4595,1695,6,10,"Loved it! Great atmosphere, service, and food."
4596,8968,8,6,"Ideal for a romantic dinner. Dim lighting, attentive service."
4597,5404,1,2,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
4598,2144,2,3,Quick and tasty! Fast-casual with fresh ingredients.
4599,8619,1,5,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
4600,3429,10,6,"Decent selection, friendly staff. Average food. Good for a quick bite."
4601,2573,9,10,Quick and tasty! Fast-casual with fresh ingredients.
4602,7614,4,2,"Perfect for family dinner! Diverse menu, accommodating staff."
4603,3789,8,3,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
4604,4638,8,9,"Ideal for a romantic dinner. Dim lighting, attentive service."
4605,2325,4,6,"Perfect for family dinner! Diverse menu, accommodating staff."
4606,6728,10,1,Quick and tasty! Fast-casual with fresh ingredients.
4607,8099,4,1,"Perfect for family dinner! Diverse menu, accommodating staff."
4608,2815,7,7,Quick and tasty! Fast-casual with fresh ingredients.
4609,5804,5,4,"Loved it! Great atmosphere, service, and food."
4610,3049,4,5,Fantastic for special occasions. Staff went above and beyond.
4611,8214,2,9,Quick and tasty! Fast-casual with fresh ingredients.
4612,1286,2,7,"Loved it! Great atmosphere, service, and food."
4613,1157,10,10,Must-try brunch! Creative twists on classics. Refreshing mimosas.
4614,9196,6,10,Must-try brunch! Creative twists on classics. Refreshing mimosas.
4615,9066,6,9,"Disappointing. Slow service, overpriced, and lacking ambiance."
4616,2523,6,4,Vegetarian heaven! Flavorful plant-based options. Refreshing!
4617,4403,4,2,Fantastic for special occasions. Staff went above and beyond.
4618,837,2,1,"Loved it! Great atmosphere, service, and food."
4619,1094,2,4,"Decent selection, friendly staff. Average food. Good for a quick bite."
4620,8033,6,2,"Perfect for family dinner! Diverse menu, accommodating staff."
4621,1175,3,5,"Disappointing. Slow service, overpriced, and lacking ambiance."
4622,709,1,6,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
4623,9702,9,7,Fantastic for special occasions. Staff went above and beyond.
4624,3497,9,10,Quick and tasty! Fast-casual with fresh ingredients.
4625,239,2,6,"Ideal for a romantic dinner. Dim lighting, attentive service."
4626,576,3,8,"Perfect for family dinner! Diverse menu, accommodating staff."
4627,1090,4,1,"Disappointing. Slow service, overpriced, and lacking ambiance."
4628,3715,5,2,Fantastic for special occasions. Staff went above and beyond.
4629,935,10,4,"Decent selection, friendly staff. Average food. Good for a quick bite."
4630,2958,3,1,"Perfect for family dinner! Diverse menu, accommodating staff."
4631,351,8,3,Quick and tasty! Fast-casual with fresh ingredients.
4632,5471,1,3,Fantastic for special occasions. Staff went above and beyond.
4633,228,10,7,"Loved it! Great atmosphere, service, and food."
4634,3207,8,2,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
4635,2240,8,1,"Decent selection, friendly staff. Average food. Good for a quick bite."
4636,617,9,1,Vegetarian heaven! Flavorful plant-based options. Refreshing!
4637,684,10,3,"Loved it! Great atmosphere, service, and food."
4638,2596,10,10,Fantastic for special occasions. Staff went above and beyond.
4639,1375,5,2,"Decent selection, friendly staff. Average food. Good for a quick bite."
4640,9993,6,5,"Loved it! Great atmosphere, service, and food."
4641,3591,2,4,"Decent selection, friendly staff. Average food. Good for a quick bite."
4642,4107,4,1,"Perfect for family dinner! Diverse menu, accommodating staff."
4643,8528,5,10,"Perfect for family dinner! Diverse menu, accommodating staff."
4644,2308,4,1,Fantastic for special occasions. Staff went above and beyond.
4645,4356,8,4,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
4646,7521,10,7,Quick and tasty! Fast-casual with fresh ingredients.
4647,1642,5,8,"Disappointing. Slow service, overpriced, and lacking ambiance."
4648,8514,7,3,Must-try brunch! Creative twists on classics. Refreshing mimosas.
4649,5702,2,7,Vegetarian heaven! Flavorful plant-based options. Refreshing!
4650,7830,6,2,Vegetarian heaven! Flavorful plant-based options. Refreshing!
4651,1550,4,10,"Loved it! Great atmosphere, service, and food."
4652,7819,1,8,"Perfect for family dinner! Diverse menu, accommodating staff."
4653,5753,10,4,"Perfect for family dinner! Diverse menu, accommodating staff."
4654,1139,5,4,Must-try brunch! Creative twists on classics. Refreshing mimosas.
4655,600,7,5,Vegetarian heaven! Flavorful plant-based options. Refreshing!
4656,2430,7,5,"Decent selection, friendly staff. Average food. Good for a quick bite."
4657,1884,10,2,"Disappointing. Slow service, overpriced, and lacking ambiance."
4658,9626,5,10,"Loved it! Great atmosphere, service, and food."
4659,4994,7,2,"Loved it! Great atmosphere, service, and food."
4660,7758,10,4,"Loved it! Great atmosphere, service, and food."
4661,8200,2,5,"Ideal for a romantic dinner. Dim lighting, attentive service."
4662,7679,5,8,"Decent selection, friendly staff. Average food. Good for a quick bite."
4663,7427,6,3,"Loved it! Great atmosphere, service, and food."
4664,507,1,2,"Loved it! Great atmosphere, service, and food."
4665,7594,5,2,Vegetarian heaven! Flavorful plant-based options. Refreshing!
4666,2570,2,1,Fantastic for special occasions. Staff went above and beyond.
4667,1130,1,9,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
4668,2511,4,10,Quick and tasty! Fast-casual with fresh ingredients.
4669,8752,6,9,Must-try brunch! Creative twists on classics. Refreshing mimosas.
4670,4778,6,5,Quick and tasty! Fast-casual with fresh ingredients.
4671,6640,3,4,"Decent selection, friendly staff. Average food. Good for a quick bite."
4672,9366,8,10,"Loved it! Great atmosphere, service, and food."
4673,76,7,9,Must-try brunch! Creative twists on classics. Refreshing mimosas.
4674,5214,10,4,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
4675,5983,6,2,"Perfect for family dinner! Diverse menu, accommodating staff."
4676,919,3,3,Fantastic for special occasions. Staff went above and beyond.
4677,4919,9,10,Must-try brunch! Creative twists on classics. Refreshing mimosas.
4678,3624,7,1,Must-try brunch! Creative twists on classics. Refreshing mimosas.
4679,6404,6,8,Fantastic for special occasions. Staff went above and beyond.
4680,1467,8,3,"Perfect for family dinner! Diverse menu, accommodating staff."
4681,6351,3,6,"Ideal for a romantic dinner. Dim lighting, attentive service."
4682,6602,3,1,"Loved it! Great atmosphere, service, and food."
4683,9141,8,10,"Perfect for family dinner! Diverse menu, accommodating staff."
4684,9453,6,8,Quick and tasty! Fast-casual with fresh ingredients.
4685,8382,5,5,"Disappointing. Slow service, overpriced, and lacking ambiance."
4686,121,5,6,Must-try brunch! Creative twists on classics. Refreshing mimosas.
4687,8878,4,10,Fantastic for special occasions. Staff went above and beyond.
4688,8283,3,7,Fantastic for special occasions. Staff went above and beyond.
4689,2609,2,10,Fantastic for special occasions. Staff went above and beyond.
4690,9619,3,3,"Ideal for a romantic dinner. Dim lighting, attentive service."
4691,211,6,1,"Perfect for family dinner! Diverse menu, accommodating staff."
4692,8249,9,2,"Disappointing. Slow service, overpriced, and lacking ambiance."
4693,8860,3,8,Fantastic for special occasions. Staff went above and beyond.
4694,7030,5,1,"Disappointing. Slow service, overpriced, and lacking ambiance."
4695,9616,8,5,Quick and tasty! Fast-casual with fresh ingredients.
4696,544,8,9,"Decent selection, friendly staff. Average food. Good for a quick bite."
4697,3075,6,2,Vegetarian heaven! Flavorful plant-based options. Refreshing!
4698,2102,7,1,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
4699,2366,8,5,"Disappointing. Slow service, overpriced, and lacking ambiance."
4700,9168,7,10,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
4701,4831,4,6,"Ideal for a romantic dinner. Dim lighting, attentive service."
4702,8732,8,10,Vegetarian heaven! Flavorful plant-based options. Refreshing!
4703,8046,3,7,"Loved it! Great atmosphere, service, and food."
4704,1106,9,6,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
4705,6648,5,2,"Decent selection, friendly staff. Average food. Good for a quick bite."
4706,7414,3,10,"Ideal for a romantic dinner. Dim lighting, attentive service."
4707,3444,10,5,Quick and tasty! Fast-casual with fresh ingredients.
4708,1442,7,9,"Disappointing. Slow service, overpriced, and lacking ambiance."
4709,2998,10,6,"Loved it! Great atmosphere, service, and food."
4710,7079,3,1,Quick and tasty! Fast-casual with fresh ingredients.
4711,9482,2,8,Quick and tasty! Fast-casual with fresh ingredients.
4712,2426,7,5,Fantastic for special occasions. Staff went above and beyond.
4713,4538,2,6,"Decent selection, friendly staff. Average food. Good for a quick bite."
4714,4697,7,6,Fantastic for special occasions. Staff went above and beyond.
4715,6269,8,4,"Loved it! Great atmosphere, service, and food."
4716,2542,10,7,Fantastic for special occasions. Staff went above and beyond.
4717,2070,1,1,Must-try brunch! Creative twists on classics. Refreshing mimosas.
4718,8010,7,4,"Decent selection, friendly staff. Average food. Good for a quick bite."
4719,337,1,10,Quick and tasty! Fast-casual with fresh ingredients.
4720,2660,10,9,"Perfect for family dinner! Diverse menu, accommodating staff."
4721,7490,9,6,"Ideal for a romantic dinner. Dim lighting, attentive service."
4722,1256,6,2,"Perfect for family dinner! Diverse menu, accommodating staff."
4723,5269,9,3,Vegetarian heaven! Flavorful plant-based options. Refreshing!
4724,1097,6,3,"Loved it! Great atmosphere, service, and food."
4725,6435,1,10,"Disappointing. Slow service, overpriced, and lacking ambiance."
4726,4927,6,3,Vegetarian heaven! Flavorful plant-based options. Refreshing!
4727,3885,7,4,"Perfect for family dinner! Diverse menu, accommodating staff."
4728,9311,9,3,"Ideal for a romantic dinner. Dim lighting, attentive service."
4729,5019,1,5,"Disappointing. Slow service, overpriced, and lacking ambiance."
4730,3799,10,5,"Disappointing. Slow service, overpriced, and lacking ambiance."
4731,6051,4,1,Must-try brunch! Creative twists on classics. Refreshing mimosas.
4732,7595,6,7,"Loved it! Great atmosphere, service, and food."
4733,6469,10,8,"Decent selection, friendly staff. Average food. Good for a quick bite."
4734,2322,4,5,"Disappointing. Slow service, overpriced, and lacking ambiance."
4735,1332,3,10,"Perfect for family dinner! Diverse menu, accommodating staff."
4736,1630,5,6,"Perfect for family dinner! Diverse menu, accommodating staff."
4737,3291,2,4,"Ideal for a romantic dinner. Dim lighting, attentive service."
4738,4916,10,10,"Disappointing. Slow service, overpriced, and lacking ambiance."
4739,6228,6,9,Vegetarian heaven! Flavorful plant-based options. Refreshing!
4740,2639,3,3,"Loved it! Great atmosphere, service, and food."
4741,4070,7,10,Must-try brunch! Creative twists on classics. Refreshing mimosas.
4742,881,5,7,Must-try brunch! Creative twists on classics. Refreshing mimosas.
4743,9616,6,7,Vegetarian heaven! Flavorful plant-based options. Refreshing!
4744,9016,5,4,Vegetarian heaven! Flavorful plant-based options. Refreshing!
4745,9100,1,2,Must-try brunch! Creative twists on classics. Refreshing mimosas.
4746,8292,6,10,"Local gem! Authentic flavors, welcoming atmosphere. A favorite!"
4747,979,9,8,"Perfect for family dinner! Diverse menu, accommodating staff."
4748,6833,10,1,Quick and tasty! Fast-casual with fresh ingredients.
4749,7720,4,10,"Loved it! Great atmosphere, service, and food."
4750,5503,7,8,"Perfect for family dinner! Diverse menu, accommodating staff."
4751,3073,7,3,"Decent selection, friendly staff. Average food. Good for a quick bite."
4752,2395,6,8,Fantastic for special occasions. Staff went above and beyond.
4753,7875,5,5,"Disappointing. Slow service, overpriced, and lacking ambiance."
4754,2970,1,2,Vegetarian heaven! Flavorful plant-based options. Refreshing!
4755,302,2,5,"Decent selection, friendly staff. Average food. Good for a quick bite."
4756,1120,3,10,"Loved it! Great atmosphere, service, and food."
4757,7254,7,7,"Disappointing. Slow service, overpriced, and lacking ambiance."
4758,3008,7,10,"Loved it! Great atmosphere, service, and food."
4759,7694,10,5,Fantastic for special occasions. Staff went above and beyond.
4760,7784,3,4,Must-try brunch! Creative twists on classics. Refreshing mimosas.
4761,9830,9,5,"Decent selection, friendly staff. Average food. Good for a quick bite."
4762,8543,5,8,Vegetarian heaven! Flavorful plant-based options. Refreshing!
4763,5197,5,2,Must-try brunch! Creative twists on classics. Refreshing mimosas.
4764,9330,7,5,Must-try brunch! Creative twists on classics. Refreshing mimosas.
4765,2738,7,2,Fantastic for special occasions. Staff went above and beyond.
4766,9406,5,8,"Disappointing. Slow service, overpriced, and lacking ambiance."
4767,9728,10,1,"Decent selection, friendly staff. Average food. Good for a quick bite."
4768,6714,1,4,"Decent selection, friendly staff. Average food. Good for a quick bite."
4769,7641,7,5,"Disappointing. Slow service, overpriced, and lacking ambiance."
4770,2227,1,6,Vegetarian heaven! Flavorful plant-based options. Refreshing!
4771,3240,8,1,"Decent selection, friendly staff. Average food. Good for a quick bite."
4772,9489,10,3,"Decent selection, friendly staff. Average food. Good for a quick bite."
4773,4535,1,6,Quick and tasty! Fast-casual with fresh ingredients.
4774,3940,6,7,Must-try brunch! Creative twists on classics. Refreshing mimosas.
4775,1598,8,7,Vegetarian heaven! Flavorful plant-based options. Refreshing!
4776,3492,4,9,Fantastic for special occasions. Staff went above and beyond.
4777,4906,3,3,"Loved it! Great atmosphere, service, and food."
4778,6423,3,1,Fantastic for special occasions. Staff went above and beyond.
4779,73,9,2,Vegetarian heaven! Flavorful plant-based options. Refreshing!
4780,7080,5,9,"Perfect for family dinner! Diverse menu, accommodating staff."
4781,3179,5,8,"Decent selection, friendly staff. Average food. Good for a quick bite."
4782,9609,1,4,Must-try brunch! Creative twists on classics. Refreshing mimosas.
4783,5614,1,10,"Disappointing. Slow service, overpriced, and lacking ambiance."
4784,4052,7,1,"Disappointing. Slow service, overpriced, and lacking ambiance."
4785,3241,9,4,"Decent selection, friendly staff. Average food. Good for a quick bite."
4786,8449,9,7,Quick and tasty! Fast-casual with fresh ingredients.
